ticker,current_price,market_cap,enterprise_value,ev_ebitda,pe_ratio,price_to_book,total_debt,debt_to_equity,free_cashflow,current_ratio,revenue_growth,profit_margins,roe,beta,news_text,imputed_count,net_debt,earnings_quality,value_score,health_score,growth_score
ICICIGI.NS,1939.7,965628854272.0,958058332160.0,24.945,34.687054,5.8051214,0.0,20.567,52699750400.0,0.291,0.126,0.10932000000000001,0.17802,0.527,"ICICI Lombard General Insurance's (NSE:ICICIGI) investors will be pleased with their favorable 59% return over the last three years. Q2 Results 14th October Highlights: BoM, Persistent Systems, ICICI Prudential & IREDA Q2 profit up, Aditya Birla Money profit declines, Tech Mahindra, ICICIGI to announce Q2 results, HCL Tech, Anand Rathi Wealth, Just Dial shares in focus. Q2 Results Highlights: Cyient DLM net profit surges 102%; ICICI Lombard total income up 12.5% YoY",0,-52699750400.0,0.5720000000000001,0.4672340425531915,0.20404255319148937,0.536595744680851
ICICIPRULI.NS,635.85,920003805184.0,925620961280.0,45.917,70.649994,7.234858,28832100352.0,22.675,-16258450432.0,1.984,-0.524,0.02261,0.10762000000000001,0.516,Market volatility observed. Sector performance mixed.,0,45090550784.0,0.17650000000000002,0.18170212765957447,0.3529787234042553,0.06021276595744681
IDBI.NS,95.15,1023091081216.0,1059475030016.0,24.664,11.012732,1.5036347,243008897024.0,20.567,1386025792.0,1.72,0.298,0.5189,0.15128000000000003,0.20400000000000001,India prepares to invite bids for $7.1bn IDBI Bank stake – report. Govt may seek bids for $7 billion IDBI Bank stake this month. IDBI Bank hits 52-week high; stock rallies 9% on heavy volumes,0,241622871232.0,0.755,0.7820212765957447,0.3371276595744681,0.8374468085106384
IDFCFIRSTB.NS,80.61,692788264960.0,1051062697984.0,24.664,44.04918,1.7206345,407921590272.0,20.567,1386025792.0,1.72,0.161,0.06607,0.03441,0.502,IDFC First Bank shares jump 20% so far in 2025; what you need to know. Investing in IDFC First Bank (NSE:IDFCFIRSTB) five years ago would have delivered you a 142% gain. India's IDFC First Bank jumps to 9-month high after Investec sets price target,0,406535564480.0,0.169,0.5556382978723404,0.3371276595744681,0.3548936170212766
IFCI.NS,48.15,129755250688.0,191049220096.0,24.664,33.67133,1.4653965,35073601536.0,22.625,1386025792.0,19.19,0.145,0.20403999,0.048839998,0.319,"What's behind the 74 per cent rally in IFCI stock in 13 trading sessions?. Top stocks to buy today: Stock recommendations for October 1, 2025 - check list. IFCI share price jumps 8% after spurt in volume. Do you own?",0,33687575744.0,0.41,0.6379787234042553,0.4648936170212766,0.5421276595744681
IIFL.NS,568.2,241543020544.0,784052191232.0,24.664,28.495487,1.8608034,586914725888.0,401.134,1386025792.0,245.209,0.198,0.14350000000000002,0.07253000000000001,0.396,"IIFL Finance, Vodafone Idea and 6 other stocks form bullish white marubozu pattern. Banks at 'inflection point': IIFL sees earnings rebound, bets on Axis, HDFC. Manappuram, Muthoot, and IIFL Finance shares rally up to 57% in six months; will the surge continue?",0,585528700096.0,0.361,0.666063829787234,0.3070212765957447,0.534468085106383
INOXINDIA.NS,1141.3,103588388864.0,102441902080.0,33.888,42.20784,10.572782,993833984.0,10.139,-253462256.0,1.674,0.169,0.17549999,0.28408,,Inox India’s Market Assessment Reflects Mixed Signals Amid Technical and Financial Trends. Inox India - Positive Breakout: These 11 stocks cross above their 200 DMAs. Inox India Technical Momentum Shifts Amid Mixed Market Signals,0,1247296240.0,0.78,0.28702127659574467,0.3942553191489362,0.7051063829787234
IRB.NS,41.78,252370665472.0,441082249216.0,15.941,3.8330276,1.2551824,208515825664.0,102.312,2889176320.0,1.345,-0.08700000000000001,0.9491700000000001,0.38373002,-0.016,"TVS Supply Investment Approved by Board | IRB Infra Announces November Toll Figures | Top Buzzing Stocks Today. IRB Infra shares climb 5% on reporting 16% jump in November's toll revenue. Stocks making biggest moves midday: Groww, TVS Supply, Meesho, Aequs and more",0,205626649344.0,0.974,0.8963829787234043,0.16106382978723405,0.6195744680851064
IRCON.NS,157.76,148375748608.0,137857400832.0,18.903,24.727272,2.3041755999999998,51375501312.0,79.151,-4125287424.0,1.635,-0.192,0.06137000000000001,0.09422000000000001,0.551,"IRCON INTERNATIONAL Share Price Today Up 6%. Why did Ircon International share price rise 3% on Wednesday, May 21?. IRCON share price: Railway PSU stock jumps over 4% despite weak Indian stock market; here's why",0,55500788736.0,0.221,0.723404255319149,0.21063829787234042,0.12851063829787235
ITCHOTELS.NS,191.36,398612201472.0,380320710656.0,29.739,53.904224,3.5961812,802300032.0,0.724,1386025792.0,3.109,0.079,0.19773000000000002,0.14603000000000002,,"Dixon, ITC Hotels 'Death Cross' alert: Stocks down upto 32% from 2025 highs. ITC Hotels Shares Slide Despite Macquarie’s Bullish Outlook On Hospitality Sector. ITC Hotels shares in focus as BAT offloads 9% stake through Rs 3,856 crore block deals",0,-583725760.0,0.611,0.39063829787234045,0.5940425531914894,0.5429787234042553
ITC.NS,402.9,5047839096832.0,4876048269312.0,18.588,24.978302,7.104943,3629700096.0,0.507,133943238656.0,3.043,-0.06,0.44597998,0.27811,-0.064,"Dixon, ITC Hotels 'Death Cross' alert: Stocks down upto 32% from 2025 highs. ITC Share Price Highlights: ITC Stock Price History. Stocks to buy for long term: From ITC, TCS to ICICI Bank— Rahul Ghose of Hedged.in recommends 10 shares; do you own any?",0,-130313538560.0,0.907,0.5923404255319149,0.5948936170212766,0.5868085106382979
ITI.NS,302.55,291455729664.0,300774162432.0,-533.431,38.395044,19.323626,13108899840.0,87.135,-75040752.0,0.859,-0.465,-0.054840002000000006,-0.10949001,-0.23,ITI share price: State-owned telecom stock jumps 7% despite weak trends in Indian stock market. ITI Ltd share price hit 10% upper circuit in trade ahead of releasing Q4. Why ITI Share Price is Rising,0,13183940592.0,0.017,,,
INDGN.NS,531.75,127694249984.0,115684655104.0,21.118,28.727715,4.4474087,1220000000.0,4.257,-2408624896.0,4.961,0.171,0.1466,0.17062001000000002,,"Sensex crashes 1,300 points in 3 days; why is the Indian stock market falling? Explained with 5 key factors. Dollar slides as US Federal Reserve cuts key rate, Indian stock markets looks for firm opening. Indian stocks extend losses as investors await clarity on US rate outlook",0,3628624896.0,0.627,0.6074468085106383,0.5651063829787234,0.6268085106382979
INDIACEM.NS,418.65,194607939584.0,143137898496.0,-55.579,402.5481,1.307705,13403700224.0,13.307,3911824640.0,1.046,0.083,0.0030399999,0.00415,0.032,India Cem. Cap. Sees Revision in Market Assessment Amid Challenging Financial Trends. India Cements shares rise 7% high as UltraTech opens Offer for Sale process. Investors Appear Satisfied With The India Cements Limited's (NSE:INDIACEM) Prospects,0,9491875584.0,0.039,,,
INDIAMART.NS,2238.8,134511869952.0,106850107392.0,20.616,25.045307,6.285445,283160000.0,1.325,4961690112.0,2.297,0.125,0.36526000000000003,0.26791000000000004,0.447,Volumes spurt at Indiamart Intermesh Ltd counter. Indiamart Intermesh - Positive Breakout: These 11 stocks cross above their 200 DMAs. Declining Stock and Solid Fundamentals: Is The Market Wrong About IndiaMART InterMESH Limited (NSE:INDIAMART)?,0,-4678530112.0,0.885,0.5895744680851064,0.554468085106383,0.7625531914893617
INDIANB.NS,782.65,1054763057152.0,1197862682624.0,24.664,9.352892,1.3713427999999999,422819594240.0,20.567,1386025792.0,1.72,0.1,0.34112000000000003,0.15754,0.431,"INDIANB Share Price Today - Indian Bank on NSE/BSE. IndiGo, DLF & Indian Bank shares: MOFSL's Arpit Beriwal flags caution. Indian Bank's (NSE:INDIANB) earnings growth rate lags the 60% CAGR delivered to shareholders",0,421433568448.0,0.734,0.7952127659574467,0.3371276595744681,0.657872340425532
IEX.NS,142.45,126680825856.0,109917069312.0,18.342,26.928165,10.129417,37354000.0,0.299,3396483584.0,2.473,0.092,0.66678,0.40870997000000003,0.315,"'Market coupling' poses threat to IEX, says Nuvama; assigns 'Reduce' tag. IEX share price jumps over 5% after this update in Market Coupling Case. IEX share price today: Indian Energy Exchange stock crashes 15%; CERC clears market coupling rollout",0,-3359129584.0,0.973,0.5380851063829788,0.5870212765957447,0.7672340425531916
INDHOTEL.NS,729.0,1037826129920.0,1039832711168.0,33.516,61.467117,8.968996,32259899392.0,25.013,5254624768.0,2.01,0.124,0.18123,0.15217,-0.363,"The Indian Hotels Company Limited's (NSE:INDHOTEL) Recent Stock Performance Looks Decent- Can Strong Fundamentals Be the Reason?. Indian Hotels Company Q2 results: Net profit slumps 49% YoY to ₹285 crore, EBITDA margin expands. Indian Hotels share price declines 4% post Q4 results. Should you buy or sell this Rakesh Jhunjhunwala portfolio stock?",0,27005274624.0,0.624,0.22893617021276597,0.35212765957446807,0.603404255319149
IOC.NS,161.75,2284110217216.0,3631816638464.0,6.678,8.961219,1.129547,1466805780480.0,72.631,190993776640.0,0.6960000000000001,0.021,0.03271,0.13166,0.807,"IOC News Today, Dec 11: Indian Oil’s Stock Activity Amid Market Fluctuations. Stocks in news: Jio Financial, Adani Green, Nestle, Cipla, IOC, Waaree Energies. 3M India, IOC, Titan, JK Tyre: Stocks at 52-week high; buy or sell?",0,1275812003840.0,0.261,0.9504255319148935,0.11127659574468085,0.20297872340425532
IOB.NS,37.0,712493826048.0,938802479104.0,24.664,16.29956,2.0932336,464331898880.0,20.567,1386025792.0,1.72,0.23900000000000002,0.31682000000000005,0.14130999,0.184,"Indian Overseas Bank - Negative Breakout: These 12 stocks cross below their 200 DMAs. Buy, sell, hold? Trading strategy in PSU bank stocks amid stake sale buzz?. Indian Overseas Bank Surges with 15.76 Million Shares Traded Today",0,462945873088.0,0.657,0.7275531914893617,0.3371276595744681,0.7493617021276597
IRCTC.NS,669.85,535879974912.0,504987222016.0,31.996,39.035545,12.563064,782240000.0,1.8359999999999999,8100959744.0,2.116,0.077,0.28591,0.35252997,0.113,"Indian Railway Ctrng nd Trsm Corp Technical Analysis. IRCTC, Oil India, Info Edge, MRF Dividends: Last Day To Buy Shares To Qualify — Details Here. Will Weakness in Indian Railway Catering & Tourism Corporation Limited's (NSE:IRCTC) Stock Prove Temporary Given Strong Fundamentals?",0,-7318719744.0,0.8879999999999999,0.2974468085106383,0.5297872340425532,0.683404255319149
IRFC.NS,113.29,1480531116032.0,5370957266944.0,24.664,21.62023,2.6341612,4102956777472.0,730.143,1386025792.0,6.466,0.10400000000000001,0.9733100000000001,0.12698,0.299,"IRFC shares can fall to levels of ₹100, a chartist warns after PSU drops over 50% from peak. Indian Railway Finance Corporation: Technical Momentum and Market Assessment. IRFC shares in focus on securing $300 million ECB loan from Sumitomo Mitsui Banking Corp",0,4101570751680.0,0.679,0.6796808510638298,0.2653191489361702,0.6651063829787234
IREDA.NS,134.48,377912426496.0,1081260244992.0,24.664,21.244865,2.9235417999999997,716967903232.0,554.836,1386025792.0,35.721,0.363,0.73137003,0.15483000000000002,-1.574,"IREDA's 632% vertical takeoff to 42% slide in just 50 sessions, PSU stock gives a reality check. Buy, hold. IREDA looking to raise up to Rs 3,000 crore via QIP, reports CNBC-TV18; shares down 2%. Ireda shares rise 3% as Q2 profit jumps 42% YoY; check details here",0,715581877440.0,0.778,0.669468085106383,0.29382978723404257,0.8693617021276596
IGL.NS,184.18,257988296704.0,215482302464.0,12.134,16.15614,2.2979412,1015900032.0,0.903,8228287488.0,1.184,0.088,0.102010004,0.14575000000000002,0.481,"IGL shares to be in focus on Tuesday after THIS joint venture update — Check details here. Stocks to Watch today: Ceat, BEL, United Breweries, UPL, IGL, NMDC. Market Trading Guide: IGL, Sagar Cements among 5 stock recommendations for Tuesday",0,-7212387456.0,0.45299999999999996,0.8397872340425532,0.42829787234042555,0.42340425531914894
INDUSTOWER.NS,410.35,1082148388864.0,1231063875584.0,6.922,11.588534,2.9975965,209475993600.0,58.026,80162496512.0,1.456,0.097,0.2969,0.29018998,-0.041,Market volatility observed. Sector performance mixed.,0,129313497088.0,0.874,0.8542553191489362,0.21287234042553194,0.7029787234042555
INDUSINDBK.NS,835.55,650956898304.0,705086947328.0,24.664,38.395044,1.0001591,453502992384.0,20.567,1386025792.0,1.72,-0.4,-0.048860002,-0.01161,0.24,"Stocks to Watch today, Oct 6: HDFC Bk, IndusInd Bk, Infosys, Pace Digitek. Stocks to Watch, August 5: Torrent Power, Paytm, IndusInd Bank, Transrail Lighting, Airtel, Adani Ports, Britannia, Lupin, Castrol India. IndusInd Bank clarifies on share price, volume movement; what analysts say",0,452116966592.0,0.025,,,
NAUKRI.NS,1343.5,869822365696.0,876167626752.0,86.19,66.247536,1.7882576000000001,2756250112.0,0.544,-26234322944.0,3.205,0.149,0.42964,0.035250000000000004,0.5700000000000001,"Buy, sell or hold: What to do with Info Edge (India) stock after Q2 show?. Income Investors Should Know That Info Edge (India) Limited (NSE:NAUKRI) Goes Ex-Dividend Soon. Top stocks to sell today: Stock market recommendations for August 5, 2025 - check list",0,28990573056.0,0.5,0.3263829787234042,0.601063829787234,0.626808510638298
INFY.NS,1598.0,6624205340672.0,6565521260544.0,1456.577,22.456434,6.3310857,986000000.0,8.437,3553312512.0,2.2800000000000002,0.037,0.16584998,0.29026,0.326,"Infosys Share Price Today, 8 December 2025: Q2 FY26 Results, ₹18,000-Crore Buyback and Analyst Targets for INFY Stock. Infosys shares gain 3% as firm launches Rs 18,000 crore buyback on November 20. Infosys shares jump 4%: IT giant’s stock surges ahead of record Rs 18,000 crore buyback; subscription ope",0,-2567312512.0,0.774,0.42319148936170214,0.4702127659574468,0.5506382978723405
INOXWIND.NS,121.55,210067308544.0,168800567296.0,19.513,32.762802,2.3875468,11398800384.0,15.713,-17930614784.0,2.343,0.528,0.14464000000000002,0.09874000000000001,-0.066,"Sapphire Foods India - Inox Wind, Dixon Tech, 7 other stocks hit 52-week lows & slip up to 20% in a month. Suzlon, JSW Energy, BHEL, Adani Green, Tata Power, Inox Wind shares: Buy, sell or hold?. Inox Wind to develop 2.5 GW wind projects; share price trade lower",0,29329415168.0,0.40099999999999997,0.6568085106382979,0.43446808510638296,0.64
INTELLECT.NS,1038.1,143620816896.0,137701015552.0,28.095,36.527092,4.852635,898060032.0,3.007,3341318656.0,2.19,0.358,0.14390999000000002,0.14473000000000003,0.614,"Intellect Design Arena wins AI Award for Financial Services. Intellect Design Arena - Mukul Agrawal’s winning bets: 7 stocks turn multibaggers in FY26, fresh Q2 picks revealed. Multibagger small-cap stock jumps over 7% after Q2 results 2025; net profit rises 94% YoY to ₹102 crore",0,-2443258624.0,0.534,0.4608510638297872,0.5204255319148936,0.6795744680851065
INDIGO.NS,4819.0,1862980075520.0,2109369483264.0,15.943,36.466137,21.57465,748138004480.0,866.462,157658873856.0,1.438,0.093,0.06133999700000001,0.82192004,0.772,"IndiGo Loses $4.3 Billion in Value After India Aviation Fiasco. 37,000 crore erased in 6 days! IndiGo shares tanked over 16%; here's what brokerages say. More trouble for IndiGo? After 5,000 flight cancellations, Competition Commission of India may launch ant",0,590479130624.0,0.6214999999999999,0.4285106382978724,0.10170212765957447,0.4629787234042554
IGIL.NS,322.5,139371511808.0,141865762816.0,20.466,27.2612,11.291621,1315069952.0,10.626,1386025792.0,1.72,0.214,0.43495998,0.14603000000000002,,"IGIL jumps after Q3 PAT rises 18% YoY to Rs 130 cr; revenue up 21% on festive boost. International Gemmological Institute (India) Limited's (NSE:IGIL) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?. IGIL Consolidated September 2025 Net Sales at Rs 303.74 crore, up 21.43% Y-o-Y",0,-70955840.0,0.7170000000000001,0.5048936170212767,0.40095744680851064,0.7697872340425533
IKS.NS,1568.3,262458048512.0,268323225600.0,30.313,42.978897,11.700326,7660530176.0,34.186,3973628672.0,1.379,0.215,0.21009001,0.33706,,"Motilal Oswal initiates IKS, Sagility with 'Buy'; Indegene 'Neutral'. Stocks to Watch Today: Zydus Lifesciences, Tata Elxsi, Abbott India, ESAF Small Finance Bank, Siemens.... Inventurus Knowledge Solutions shares tank over 12% as its lock-in period ends; check details",0,3686901504.0,0.837,0.28893617021276596,0.24063829787234042,0.7825531914893619
IPCALAB.NS,1471.9,374082600960.0,350051762176.0,19.514,44.820343,4.534504,12789199872.0,14.425,-971550016.0,2.568,0.08600000000000001,0.088870004,0.10054,0.156,"Ipca Laboratories' (NSE:IPCALAB) 20% CAGR outpaced the company's earnings growth over the same three-year period. Stocks to buy: Rajesh Palviya of Axis Sec suggests Jindal Steel, Ipca Lab, Rain Industries shares today - 25 July. Q1 Results Highlights: BEML Q1 loss declines, Awfis Space, Ipca Lab & JM Financial profit rise, SJVN profit declines, DEE Development logs ₹13 cr Q1 profit, Bata, Titagarh Rail Q1 results today",0,13760749888.0,0.303,0.5014893617021277,0.4480851063829787,0.34723404255319146
JBCHEPHARM.NS,1815.8,284446818304.0,277487484928.0,25.732,40.128178,7.4609146,409100000.0,1.075,3405869056.0,3.79,0.084,0.17557,0.20472999,-0.081,"JB Chemicals shares crack over 6%, Torrent Pharma up over 1%: Check key details. J.B. Chemicals & Pharmaceuticals Open Offer: Corrigendum Issued. Block deal impact: JB Chemicals share price slips over 6% as 90 lakh shares change hands",0,-2996769056.0,0.718,0.38212765957446804,0.6008510638297873,0.5846808510638298
JKCEMENT.NS,5604.0,433011261440.0,475048345600.0,20.031,41.899067,6.6794915,65098301440.0,99.562,-1317362560.0,1.242,0.179,0.08033000000000001,0.17202999,0.34700000000000003,"Down 25% from 52-week high, JK Cement is now a 'value buy': Choice Equity. JK Cement - 10 midcap stocks where DIIs trimmed stakes in Q2. Dalmia vs. JK Cement: A high-stakes race to become India’s next cement giant",0,66415664000.0,0.497,0.4574468085106383,0.1493617021276596,0.5251063829787235
JBMA.NS,565.15,133814272000.0,162793816064.0,24.273,64.0034,9.410228,31812300800.0,218.256,-5382250496.0,1.046,0.064,0.03678,0.16403,0.01,"JBM Auto share price surges 8.5% as IFC invests $100 million for electric bus expansion in India. Stocks to Watch Today: JBM Auto, Maruti, Alkem Labs, KEC International, Birla Corporation, Emkay Global,.... JBM Auto shares settle over 13% higher; here is why the stock skyrocketed today",0,37194551296.0,0.38,0.2968085106382979,0.08893617021276597,0.30638297872340425
JKTYRE.NS,452.05,123870748672.0,166299107328.0,10.675,23.134594,2.3638084,48208199680.0,89.667,444787488.0,1.203,0.108,0.034960000000000005,0.10606000000000002,0.448,"Stocks to buy: Rajesh Palviya of Axis Sec suggests L&T Tech, Torrent Pharma, JK Tyre shares today. 3M India, IOC, Titan, JK Tyre: Stocks at 52-week high; buy or sell?. Stocks to Watch Today: NBCC, Fujiyama Power, Medi Assist, Info Edge, JK Tyre, Adani Enterprises, NTPC...",0,47763412192.0,0.199,0.7995744680851065,0.14702127659574468,0.28680851063829793
JSWENERGY.NS,457.8,799548964864.0,1430836871168.0,18.109,39.499565,2.7418427,691038584832.0,218.668,-38692425728.0,0.769,0.599,0.12687999,0.07455,-0.324,"Stocks in news: IndiGo, JSW Energy, Nalco, Swiggy, Kaynes Tech. Stocks to watch: RIL, Hyundai Motor, TCS, JSW Energy, Adani Ports, among top shares in focus today. Stocks To Watch: IndiGo, Ola Electric, JSW Energy, Nalco, Swiggy, Tata Power, And Others",0,729731010560.0,0.336,0.5948936170212766,0.06351063829787235,0.6025531914893617
JSWINFRA.NS,267.0,555733286912.0,589330710528.0,24.545,35.270805,5.4323497,53136998400.0,48.27,-8338950144.0,2.928,0.264,0.31943000000000005,0.16318001000000001,1.2,"JSW Infra's rail deal is EPS accretive, accelerate logistics vision: Nuvama. From JSW Infra, Infosys to HCLTech – Here are 10 stocks to watch. Top stocks to buy today: Stock recommendations for October 15, 2025 - check list",0,61475948544.0,0.742,0.5059574468085106,0.3395744680851064,0.8012765957446809
JSWSTEEL.NS,1105.4,2699991711744.0,3516742500352.0,13.129,44.789303,3.2481482,1011070009344.0,118.74,50587500544.0,1.093,0.138,0.03454,0.07279000000000001,0.605,"Top stocks to buy: Stock recommendations for the week starting December 8, 2025 - check list. JSW Steel Share Price Live Updates: JSW Steel's monthly performance shows negative returns. Tata Steel vs JSW Steel vs NMDC: Which metal stock is JP Morgan bullish on?",0,960482508800.0,0.134,0.5942553191489361,0.11617021276595743,0.29021276595744677
JPPOWER.NS,18.29,125421682688.0,218755547136.0,12.274000000000001,22.862501,1.8636643,35191799808.0,27.62,12074462208.0,2.798,0.17300000000000001,0.13495000000000001,0.06003000000000001,0.134,"JP Power shares rally nearly 30% in two days after Adani Group wins creditor nod for JP Associates acquisi. JP Power share price extends rally, zooms 27% in two days. Is Adani takeover of JAL a likely trigger behind the surge?. JPPower Share Price: Jaiprakash Power Ventures falls after hitting upper circuit in two consecutive sessions",0,23117337600.0,0.333,0.8214893617021277,0.38148936170212766,0.4936170212765958
JINDALSAW.NS,159.71,101761720320.0,149475311616.0,5.395,7.4180217,0.8435536,51941199872.0,43.953,-4670068736.0,1.53,-0.24,0.073709995,0.10207000000000001,0.21,"Stocks to watch this week: Hindustan Copper, NLC India among five picks with potential gains up to 28%. Jindal Saw gains 9% as board nods three investment proposals; Check details. Jindal Saw shares in focus today as CCI conducts raids in alleged bid rigging case",0,56611268608.0,0.268,0.9693617021276595,0.23638297872340425,0.1548936170212766
JSL.NS,778.0,640974061568.0,689892032512.0,14.474,23.161655,3.5433538,68619698176.0,37.899,9001775104.0,1.154,0.114,0.067150004,0.16474001,0.616,"Top stocks to buy: Stock recommendations for the week starting November 17, 2025 - check list. Western Carriers share zooms 12% on bagging ₹558-crore deal from JSL. Jindal Stainless shares rise on plans to invest ₹700 crore on decarbonisation initiatives",0,59617923072.0,0.448,0.7291489361702128,0.1970212765957447,0.4285106382978724
JINDALSTEL.NS,1012.9,1030613762048.0,1177748635648.0,14.312,37.45932,2.0746157,191559794688.0,38.018,-5698274816.0,0.991,0.042,0.056080000000000005,0.056470000000000006,0.638,"Jindal Steel Limited's (NSE:JINDALSTEL) market cap touched ₹1.0t last week, benefiting both private companies who own 59% as well as institutions. Indian metal stocks rise as Nomura bullish on sector. SMC Global’s Shitij Gandhi Backs Jindal Steel & Power for 5–7 Week Rally",0,197258069504.0,0.161,0.6819148936170212,0.17510638297872338,0.2017021276595745
JUBLFOOD.NS,597.9,393117532160.0,411771240448.0,31.959,131.40659,17.361637,45636288512.0,202.293,2766192384.0,0.524,0.197,0.04164,0.13579000000000002,0.002,"Buy or sell: Stock recommendation by brokers for November 17, 2025. Domino’s India operator Jubilant Foodworks shares decline after Q4 business update. Jubilant Foodworks shares tumble 4% as Domino's Turkey sales growth slows in Q1: Should you buy, sell or hold?",0,42870096128.0,0.291,0.1123404255319149,0.05787234042553192,0.4119148936170213
JUBLINGREA.NS,680.9,107733934080.0,112641990656.0,20.046,37.494495,3.5353615,8061400064.0,26.51,-893305024.0,1.346,0.07200000000000001,0.0675,0.09836,0.30000000000000004,"Are Investors Undervaluing Jubilant Ingrevia Limited (NSE:JUBLINGREA) By 38%?. Breakout stocks to buy or sell: Sumeet Bagadia recommends five shares to buy today — 16 June 2025. Jubilant Food shares rise 2.5%, Jubilant Ingrevia rallies 11% post-block trades",0,8954705088.0,0.24,0.566808510638298,0.2595744680851064,0.28510638297872337
JUBLPHARMA.NS,1092.1,172850692096.0,190532698112.0,16.746,36.246265,2.6260421,28828000256.0,43.867,-6601249792.0,1.6560000000000001,0.122,0.06271,0.07591,0.739,"SAIL, Aadhar Housing, Jubilant Pharmova shares may deliver short-term gains: LKP analyst. Jubilant Pharmova shares up 3% after arm's US facility receives EIR with VAI status from USFDA; all you need to know. Jubilant Pharmova Limited's (NSE:JUBLPHARMA) top owners are private companies with 50% stake, while 22% is held by institutions",0,35429250048.0,0.203,0.6357446808510638,0.25255319148936173,0.3285106382978723
JWL.NS,257.5,109308248064.0,107638636544.0,23.267,39.015152,3.9052432,7485438976.0,26.721,-6781574656.0,2.096,-0.221,0.084309995,0.10253999400000001,0.41000000000000003,"IRCON, RVNL, RITES, JWL rally upto 9%; what's driving railway stocks today?. Stocks to Watch Today: Clean Science, Shanti Gold, India Cements, RailTel, Jupiter Wagons, V-Guard,.... Getting In Cheap On Jupiter Wagons Limited (NSE:JWL) Is Unlikely",0,14267013632.0,0.295,0.5242553191489362,0.3506382978723404,0.18000000000000002
JYOTHYLAB.NS,282.45,103719739392.0,98517237760.0,20.768,29.73158,7.2127175,537400000.0,3.737,1673812480.0,2.793,0.003,0.12086000000000001,0.20938,0.257,"Indian Oil Corporation soars 5%; ONGC hits 4-month high; here's why. Stocks to watch: HCL Tech, KEC International, IREDA, ONGC among shares in focus today. Stocks in news: Adani Green, M&M, Kalyan Jewellers, ONGC, Brigade Enterprises",0,-1136412480.0,0.637,0.5295744680851064,0.5306382978723405,0.41957446808510646
JYOTICNC.NS,960.4,218417152000.0,222029578240.0,43.481,62.97705,11.928804,7242500096.0,39.56,-4463920128.0,2.339,0.179,0.17812000000000003,0.20820999,,Jyoti CNC Automation Ltd leads gainers in 'A' group. Jyoti CNC Automation - Positive Breakout: These 9 stocks cross above their 200 DMAs. Jyoti CNC Automation share price declines 4% on news flow around large block deal,0,11706420224.0,0.724,0.15319148936170213,0.3351063829787234,0.6936170212765959
KPRMILL.NS,971.1,331935580160.0,322153545728.0,25.25,39.65292,6.206222,3454599936.0,6.46,7899574784.0,6.259,0.10300000000000001,0.12507000000000001,0.16702999000000002,0.179,"Stocks to buy or sell: Dharmesh Shah of ICICI Sec suggests buying BEL, KPR Mill shares on 17 November 2025. KPR Mill - Big relief coming as India-US trade deal inches closer. 10 stocks with upside of 34%. Stock Market Highlights 19 November 2025: Sensex rebounds 513 pts, Nifty tops 26,050 on strong IT rally",0,-4444974848.0,0.579,0.4178723404255319,0.5525531914893618,0.5187234042553193
KEI.NS,4057.3,388033052672.0,363962335232.0,34.26,48.474316,6.2646394,2350579968.0,3.799,-7528833536.0,3.484,0.196,0.073860005,0.16393000000000002,0.241,"Stocks to watch, Dec 11: Tata Steel, SBI, Bank of Baroda, Cipla, KEI Ind. KEI Industries - 11 stocks that Goldman Sachs says buy on high earnings growth and reasonable valuations. KEI Industries share price slumps over 9% despite decent Q2 results. Should you buy, sell or hold?",0,9879413504.0,0.46399999999999997,0.32382978723404254,0.5468085106382978,0.5157446808510638
KPITTECH.NS,1232.5,335314812928.0,319799033856.0,27.895,43.56663,10.26724,5291520000.0,16.215,15432297472.0,0.931,0.079,0.12599000000000002,0.26812,-0.098,"KPIT Tech shares rise 3% as Motilal Oswal initiates with 'Buy' rating. Market Trading Guide: KPIT Tech, NBCC among 5 stocks to buy on Tuesday for gains up to 9%. Top stocks in news: Titan, Advance Agro, Tata Motors, Om Freight, KPIT, Anant Raj, IRB",0,-10140777472.0,0.696,0.3191489361702128,0.2642553191489362,0.5382978723404256
KSB.NS,739.2,128649789440.0,124676677632.0,36.847,49.083664,8.394849,46000000.0,0.30000000000000004,1386025792.0,1.72,0.054,0.099530004,0.14603000000000002,-0.297,"KSB - Death Crossovers: These 5 stocks signal bearishness on December 9. Here's why KSB Ltd share price jumped 5% in trade today; details. KSB Stock Rises on NTPC Order Win, Then Sees Profit Booking",0,-1340025792.0,0.46199999999999997,0.2725531914893617,0.5175531914893617,0.38255319148936173
KAJARIACER.NS,1034.4,164751261696.0,164381147136.0,24.619,41.096546,5.6222587,2900699904.0,9.676,3324462592.0,2.463,0.006,0.07762000000000001,0.14096,0.527,"Stocks to buy today: Analyst recommends ICICI Bank and one other stock. Kajaria Ceramics' (NSE:KAJARIACER) Dividend Is Being Reduced To ₹4.00. Union Budget 2025 stocks: VIL, BHEL, RVNL, HAL, Vedanta among likely beneficiaries",0,-423762688.0,0.388,0.45404255319148934,0.47680851063829793,0.2817021276595745
